type,number,date,partenaire_id,client_name,client_ice,client_address,city,has_cachet,line_items,tva_rate,ht,tva,ttc,is_active,is_locked
facture,054/2026/AI,2026-06-11,b00daf69-db4b-4fe8-8721-9591d7df85bf,CHINA OVERSEAS ENGINEERING CORPORATION,001596313000044,"INARA, ROUTE 28 N°25, CALIFORNIE, 20150 CASABLANCA",Casablanca,false,"[{""desc"":""8米剪叉式升降平台租赁 ×4台 OCATION NACELLE CISEAUX 8M ×4"",""unit"":""月 mois"",""qty"":4.0,""unit_price"":15500.0},{""desc"":""3吨叉车租赁（1号） LOCATION CHARIOT ELEVATEUR 3T (1)"",""unit"":""月 mois"",""qty"":1.0,""unit_price"":24000.0},{""desc"":""3吨叉车租赁（2号） LOCATION CHARIOT ELEVATEUR 3T (2)"",""unit"":""月 mois"",""qty"":1.0,""unit_price"":24000.0},{""desc"":""18米柴油曲臂式高空作业平台租赁 LOCATION D’UNE NACELLE DIESEL 18M"",""unit"":""天 JOURS"",""qty"":16.0,""unit_price"":850.0},{""desc"":""18米高空作业平台退场运输费 MOBILISATION NACELLE 18M"",""unit"":""次 Retour"",""qty"":1.0,""unit_price"":5500.0},{""desc"":""16米电动高空作业平台租赁 LOCATION D’UNE NACELLE ELECTRIQUE 16M"",""unit"":""天 JOURS"",""qty"":18.0,""unit_price"":850.0},{""desc"":""16米电动高空作业平台进场运输费 MOBILISATION NACELLE 16M ELECTRIQUE"",""unit"":""次 Aller"",""qty"":1.0,""unit_price"":4000.0},{""desc"":""伸缩臂叉装车（Telehandler）租赁 LOCATION CHARIOT TELESCOPIQUE"",""unit"":""天 JOURS"",""qty"":13.0,""unit_price"":1500.0},{""desc"":""伸缩臂叉装车运输费 MOBILISATION LOCATION CHARIOT TELESCOPIQUE"",""unit"":""次 Aller"",""qty"":1.0,""unit_price"":3000.0},{""desc"":""130吨汽车起重机租赁 LOCATION D’UNE GRUE MOBILE 130T"",""unit"":""天 JOURS"",""qty"":10.0,""unit_price"":13000.0},{""desc"":""130吨汽车起重机往返运输费 MOBILISATION GRUE MOBILE 130T"",""unit"":""往返 Aller-retour"",""qty"":2.0,""unit_price"":22000.0}]",20,344900.0,68980.0,413880.0,true,true
facture,055/2026/AI,2026-06-22,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION JOURNALIERE D’UN CHARIOT EELEVATEUR 3T *2"",""unit"":""JOURS"",""qty"":38.0,""unit_price"":962.0,""tva_rate"":0.0},{""desc"":""MOBILISATION CHARIOT ELEVATEUR 3T *2"",""unit"":""ENTRÉE-SORTIE"",""qty"":4.0,""unit_price"":4000.0,""tva_rate"":0.0},{""desc"":""LOCATION JOURNALIERE D’UN CHARIOT ELEVATEUR 5T"",""unit"":""JOURS"",""qty"":8.0,""unit_price"":1077.0,""tva_rate"":0.0},{""desc"":""MOBILISATION CHARIOT ELEVATEUR 5T"",""unit"":""ENTRÉE-SORTIE"",""qty"":2.0,""unit_price"":4000.0,""tva_rate"":0.0},{""desc"":""LOCATION JOURNALIERE D’UN CHARIOT ELEVATEUR 16T"",""unit"":""JOURS"",""qty"":11.5,""unit_price"":2115.4,""tva_rate"":0.0},{""desc"":""MOBILISATION CHARIOT ELEVATEUR 16T"",""unit"":""ENTRÉE-SORTIE"",""qty"":2.0,""unit_price"":4000.0,""tva_rate"":0.0},{""desc"":""LOCATION JOURNALIERE TRANSPALETTE ELECTRIQUE*3"",""unit"":""JOURS"",""qty"":12.0,""unit_price"":350.0,""tva_rate"":0.0},{""desc"":""MOBILISATION TRANSPALETTE ELECTRIQUE*3"",""unit"":""ENTRÉE-SORTIE"",""qty"":2.0,""unit_price"":4000.0,""tva_rate"":0.0},{""desc"":""FRAIS DE DEDOUANEMENT"",""unit"":""ENTREE"",""qty"":7.0,""unit_price"":600.0,""tva_rate"":0.0}]",20,117899.1,0.0,117899.1,true,true
facture,056/2026/AI,2026-06-20,c327769f-2f62-4a8b-876c-b3d2ebd79832,AFRICA GLOBAL LOGISTICS & SHIPPING MAROC,001527059000033,"43 BD KHALID IBNOU LOUALID, AIN SEBAA, CASABLANCA",Casablanca,false,"[{""desc"":""Transportation of a Main Shaft from BOUJDOUR, MA to BORUPVEJ, Danemark"",""unit"":""Trip"",""qty"":1.0,""unit_price"":319500.0,""tva_rate"":0.0}]",20,319500.0,0.0,319500.0,true,true
facture,057/2026/AI,2026-07-07,b00daf69-db4b-4fe8-8721-9591d7df85bf,CHINA OVERSEAS ENGINEERING CORPORATION,001596313000044,"INARA, ROUTE 28 N°25, CALIFORNIE, 20150 CASABLANCA",Casablanca,false,"[{""desc"":""Locatio des camion d'évacuation de déblai à ouvrage CASA"",""unit"":""JOUR"",""qty"":24.0,""unit_price"":1600.0},{""desc"":""Location dune GRUE MOBILE 40TN ouvrage 2800"",""unit"":""JOUR"",""qty"":22.0,""unit_price"":2615.0},{""desc"":""Location dune GRUE MOBILE 35 TN ouvrage 0137"",""unit"":""JOUR"",""qty"":9.0,""unit_price"":2307.0},{""desc"":""Location chargeuse a la base de vie"",""unit"":""JOUR"",""qty"":7.0,""unit_price"":2300.0},{""desc"":""Location Excavateur sur pneu CAT 318 2009"",""unit"":""JOUR"",""qty"":22.2,""unit_price"":1615.0},{""desc"":""Location Excavateur sur pneu FIAT HITACHI 2800"",""unit"":""JOUR"",""qty"":20.0,""unit_price"":1615.0},{""desc"":""Location Excavateur sur pneu FIAT HITACHI 2682"",""unit"":""JOUR"",""qty"":21.0,""unit_price"":1615.0},{""desc"":""Location Excavateur sur CHENILLE CAT 325 0114"",""unit"":""JOUR"",""qty"":21.0,""unit_price"":2076.0},{""desc"":""Location Excavateur sur CHENILLE cat 322"",""unit"":""JOUR"",""qty"":20.3,""unit_price"":2076.0},{""desc"":""Location Excavateur sur CHENILLE Volvo 2700"",""unit"":""JOUR"",""qty"":9.7,""unit_price"":2076.0},{""desc"":""Location Excavateur sur CHENILLE 322. 380"",""unit"":""JOUR"",""qty"":6.6,""unit_price"":2076.0},{""desc"":""Location Excavateur sur CHENILLE 322. 1409"",""unit"":""JOUR"",""qty"":8.5,""unit_price"":2300.0},{""desc"":""Location camion grue"",""unit"":""JOUR"",""qty"":19.0,""unit_price"":1923.0},{""desc"":""Location JCB AVEC MATREAU( MOHAMEDIA )"",""unit"":""JOUR"",""qty"":19.5,""unit_price"":1538.0},{""desc"":""Location JCB AVEC GODGET 1006"",""unit"":""JOUR"",""qty"":19.0,""unit_price"":1300.0},{""desc"":""Location Compacteur"",""unit"":""JOUR"",""qty"":16.8,""unit_price"":1400.0},{""desc"":""L O CATION PORTCHAR 100 TN"",""unit"":""U"",""qty"":2.0,""unit_price"":60000.0},{""desc"":""Travaux de déviation de circulation Chariot élévateur 5TN"",""unit"":""U"",""qty"":3.0,""unit_price"":1300.0}]",20,612636.6,122527.32,735163.92,true,true
facture,058/2026/AI,2026-06-25,c327769f-2f62-4a8b-876c-b3d2ebd79832,AFRICA GLOBAL LOGISTICS & SHIPPING MAROC,001527059000033,"43 BD KHALID IBNOU LOUALID, AIN SEBAA, CASABLANCA",Casablanca,false,"[{""desc"":""Transportation of a Main Shaft from Tarfaya, Morocco to Denmark"",""unit"":""Trip"",""qty"":1.0,""unit_price"":283500.0,""tva_rate"":0.0}]",20,283500.0,0.0,283500.0,true,true
facture,059/2026/AI,2026-06-25,c327769f-2f62-4a8b-876c-b3d2ebd79832,AFRICA GLOBAL LOGISTICS & SHIPPING MAROC,001527059000033,"43 BD KHALID IBNOU LOUALID, AIN SEBAA, CASABLANCA",Casablanca,false,"[{""desc"":""Transportation of a Main Shaft from BOUJDOUR,MA to Valadolid,Spain"",""unit"":""Trip"",""qty"":1.0,""unit_price"":168000.0,""tva_rate"":0.0},{""desc"":""Fuel surcharge"",""unit"":""U"",""qty"":1.0,""unit_price"":19000.0,""tva_rate"":0.0}]",20,187000.0,0.0,187000.0,true,true
facture,060/2026/AI,2026-07-03,19fdb495-99be-4cfe-8afa-8ff0826c4832,ZHONGCHENG INTERNATIONAL SARL,003775962000003,,Casablanca,false,"[{""desc"":""-LOCATION CHARIOT ELEVATEUR TELESCOPIQUE 17M"",""unit"":""JOUR"",""qty"":30.0,""unit_price"":1300.0,""tva_rate"":20.0}]",20,39000.0,7800.0,46800.0,true,true
facture,061/2026/AI,2026-07-06,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION MENSUELLE D’UN CHARIOT ELEVATEUR 5T PERIODE :DU 01/06 AU 30/06"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":28000.0,""tva_rate"":0.0},{""desc"":""LOCATION D’UN CHARIOT EELEVATEUR 5T PERIODE :DU 01/06 AU 30/06"",""unit"":""HEURES"",""qty"":3.0,""unit_price"":119.66,""tva_rate"":0.0},{""desc"":""LOCATION MENSUELLE D’UN CHARIOT ELEVATEUR 16T PERIODE :DU 01/06 AU 30/06"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":55000.0,""tva_rate"":0.0},{""desc"":""LOCATION D’UN CHARIOT ELEVATEUR 16T PERIODE :DU 01/06 AU 30/06"",""unit"":""HEURES"",""qty"":5.0,""unit_price"":235.04,""tva_rate"":0.0},{""desc"":""LOCATION JOURNALIERE D’UN CHARIOT ELEVATEUR 3T*2 PERIODE :DU 24/04 AU 30/04"",""unit"":""JOURS"",""qty"":12.0,""unit_price"":962.0,""tva_rate"":0.0}]",20,96078.18,0.0,96078.18,true,true
facture,063/2026/AI,2026-06-26,c327769f-2f62-4a8b-876c-b3d2ebd79832,AFRICA GLOBAL LOGISTICS & SHIPPING MAROC,001527059000033,"43 BD KHALID IBNOU LOUALID, AIN SEBAA, CASABLANCA",Casablanca,false,"[{""desc"":""Transportation of a Main shaft from Tarfaya,MA to Brande,Denmark"",""unit"":""Trip"",""qty"":1.0,""unit_price"":283500.0,""tva_rate"":0.0}]",20,283500.0,0.0,283500.0,true,true
facture,064/2026/AI,2026-06-26,c327769f-2f62-4a8b-876c-b3d2ebd79832,AFRICA GLOBAL LOGISTICS & SHIPPING MAROC,001527059000033,"43 BD KHALID IBNOU LOUALID, AIN SEBAA, CASABLANCA",Casablanca,false,"[{""desc"":""Transportation of a GEAR from Tarfaya,MA to Brande,Denmark"",""unit"":""Trip"",""qty"":1.0,""unit_price"":153900.0,""tva_rate"":0.0}]",20,153900.0,0.0,153900.0,true,true
facture,065/2026/AI,2026-07-07,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION GRUE 160 TN"",""unit"":""JOUR"",""qty"":3.0,""unit_price"":21000.0,""tva_rate"":0.0},{""desc"":""MOBILISATION DEMBILISATION"",""unit"":""U"",""qty"":2.0,""unit_price"":17000.0,""tva_rate"":0.0},{""desc"":""Camion 12 m"",""unit"":""JOUR"",""qty"":3.0,""unit_price"":2000.0,""tva_rate"":0.0}]",20,103000.0,0.0,103000.0,true,true
facture,068/2026/AI,2026-08-18,b00daf69-db4b-4fe8-8721-9591d7df85bf,CHINA OVERSEAS ENGINEERING CORPORATION,001596313000044,"INARA, ROUTE 28 N°25, CALIFORNIE, 20150 CASABLANCA",Casablanca,false,"[{""desc"":""Location de camion d'évacuation de déblai à CASA / Mohamedia / Bouskoura ( Location journalière)"",""unit"":""JOUR"",""qty"":66.0,""unit_price"":1700.0},{""desc"":""Location dune GRUE MOBILE 40TN ouvrage 2800"",""unit"":""JOUR"",""qty"":27.0,""unit_price"":2307.0},{""desc"":""Location dune GRUE MOBILE 30 TN Bouskoura 1409"",""unit"":""JOUR"",""qty"":8.0,""unit_price"":2115.0},{""desc"":""Location forfaitaire dune GRUE MOBILE 240 TN 0253"",""unit"":""U"",""qty"":1.0,""unit_price"":60000.0},{""desc"":""Location Excavateur sur pneu CAT 318 2009"",""unit"":""JOUR"",""qty"":27.7,""unit_price"":1615.0},{""desc"":""Location Excavateur sur pneu FIAT HITACHI 2800"",""unit"":""JOUR"",""qty"":26.0,""unit_price"":1615.0},{""desc"":""Location Excavateur sur pneu CASE 2682"",""unit"":""JOUR"",""qty"":17.0,""unit_price"":1615.0},{""desc"":""Location Excavateur sur CHENILLE CAT 325 0114"",""unit"":""JOUR"",""qty"":24.0,""unit_price"":2076.0},{""desc"":""Location Excavateur sur CHENILLE cat 322 0713"",""unit"":""JOUR"",""qty"":23.0,""unit_price"":2076.0},{""desc"":""Location Excavateur sur CHENILLE 322. 1409"",""unit"":""JOUR"",""qty"":2.0,""unit_price"":2076.0},{""desc"":""Location Mini Excavateur sur CHENILLE 0137"",""unit"":""JOUR"",""qty"":17.7,""unit_price"":1423.0},{""desc"":""Location camion grue"",""unit"":""JOUR"",""qty"":24.5,""unit_price"":1923.0},{""desc"":""Location JCB AVEC MATREAU ( MOHAMEDIA )"",""unit"":""JOUR"",""qty"":22.0,""unit_price"":1538.0},{""desc"":""Location JCB AVEC GODGET 1006"",""unit"":""JOUR"",""qty"":21.0,""unit_price"":1300.0},{""desc"":""Location Auto betoniaire 3 m3"",""unit"":""JOUR"",""qty"":6.0,""unit_price"":1900.0},{""desc"":""Location Compacteur"",""unit"":""JOUR"",""qty"":26.0,""unit_price"":1400.0},{""desc"":""LOCATION PORTCHAR TRANSPORTATION PELLE 1409"",""unit"":""U"",""qty"":1.0,""unit_price"":1500.0},{""desc"":""LOCATION PORTCHAR 100 TN"",""unit"":""U"",""qty"":1.0,""unit_price"":6000.0}]",20,656050.1,131210.02,787260.12,true,true
facture,070/2026/AI,2026-07-28,,FRACHT MAROC,003320081000072,,Casablanca,false,"[{""desc"":""Transport du Main Shaft d'Agreda (Espagne) vers Boulnouar (Mauritanie)"",""unit"":""FF"",""qty"":1.0,""unit_price"":324000.0,""tva_rate"":0.0},{""desc"":""IMMOBILISATION DU CAMION"",""unit"":""JOURS"",""qty"":5.0,""unit_price"":5000.0,""tva_rate"":0.0}]",20,349000.0,0.0,349000.0,true,true
facture,071/2026/AI,2026-08-03,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION MENSUELLE D’UN CHARIOT ELEVATEUR 5T PERIODE :DU 01/07 AU 31/07"",""unit"":""JOURS"",""qty"":27.0,""unit_price"":1076.92,""tva_rate"":0.0},{""desc"":""LOCATION MENSUELLE D’UN CHARIOT ELEVATEUR 16T PERIODE :DU 01/07 AU 31/07"",""unit"":""JOURS"",""qty"":27.0,""unit_price"":2115.38,""tva_rate"":0.0},{""desc"":""LOCATION D’UN CHARIOT ELEVATEUR 16T PERIODE :DU 01/07 AU 31/07"",""unit"":""HEURES"",""qty"":2.5,""unit_price"":235.04,""tva_rate"":0.0}]",20,86779.7,0.0,86779.7,true,true
facture,072/2026/AI,2026-08-03,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION MENSUELLE D’UNE GRUE MOBILE 100T PERIODE :DU 01/07 AU 31/07"",""unit"":""JOURS"",""qty"":25.0,""unit_price"":5000.0,""tva_rate"":0.0},{""desc"":""LOCATION MENSUELLE D’UNE GRUE MOBILE 100T PERIODE :DU 01/07 AU 31/07"",""unit"":""HEURES"",""qty"":10.0,""unit_price"":555.55,""tva_rate"":0.0},{""desc"":""MOBILISATION/DEMOBILISATION D’UNE GRUE MOBILE 100T"",""unit"":""Aller-retour"",""qty"":1.0,""unit_price"":34000.0,""tva_rate"":0.0}]",20,164555.5,0.0,164555.5,true,true
facture,073/2026/AI,2026-08-08,b00daf69-db4b-4fe8-8721-9591d7df85bf,CHINA OVERSEAS ENGINEERING CORPORATION,001596313000044,"INARA, ROUTE 28 N°25, CALIFORNIE, 20150 CASABLANCA",Casablanca,false,"[{""desc"":""-LOCATION NACELLE CISEAUX 8M (1)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":15500.0},{""desc"":""-LOCATION NACELLE CISEAUX 8M (2)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":15500.0},{""desc"":""-LOCATION NACELLE CISEAUX 8M (3)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":15500.0},{""desc"":""-LOCATION NACELLE CISEAUX 8M (4)"",""unit"":""JOURS"",""qty"":29.0,""unit_price"":500.0},{""desc"":""-MOBILISATION NACELLE CISEAUX 8M"",""unit"":""Aller-retour"",""qty"":2.0,""unit_price"":2500.0},{""desc"":""-LOCATION NACELLE CISEAUX 8M(5)"",""unit"":""JOURS"",""qty"":9.0,""unit_price"":500.0},{""desc"":""-MOBILISATION NACELLE CISEAUX 8M"",""unit"":""Aller"",""qty"":1.0,""unit_price"":2500.0},{""desc"":""-LOCATION NACELLE CISEAUX 12M"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":19076.78},{""desc"":""-MOBILISATION NACELLE CISEAUX 12M"",""unit"":""Aller"",""qty"":1.0,""unit_price"":6000.0},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (1)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":23846.13},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (2)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":23846.13},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (3)"",""unit"":""JOURS"",""qty"":9.0,""unit_price"":769.23},{""desc"":""-MOBILISATION CHARIOT ELEVATEUR 3T (3)"",""unit"":""Aller"",""qty"":1.0,""unit_price"":6000.0},{""desc"":""-LOCATION D’UNE NACELLE ELECTRIQUE 16M (2)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":26350.0},{""desc"":""-LOCATION D’UNE NACELLE ELECTRIQUE 16M (2)"",""unit"":""JOURS"",""qty"":20.0,""unit_price"":850.0},{""desc"":""-MOBILISATION NACELLE 16 M (2)"",""unit"":""Retour"",""qty"":1.0,""unit_price"":6000.0},{""desc"":""-LOCATION CHARIOT TELESCOPIQUE"",""unit"":""JOUR"",""qty"":30.0,""unit_price"":1500.0},{""desc"":""-LOCATION CHARIOT TELESCOPIQUE"",""unit"":""HEURE"",""qty"":26.5,""unit_price"":166.66}]",20,257458.6,51491.72,308950.32,true,true
facture,074/2026/AI,2026-08-17,b0dede0c-950d-42a9-b6bb-d33db55420dd,MINGDIAN INTERNATIONAL,003389053000034,,Casablanca,false,"[{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE"",""unit"":""JOURS"",""qty"":28.5,""unit_price"":1300.0,""tva_rate"":20.0},{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE"",""unit"":""HEURES"",""qty"":17.0,""unit_price"":144.44,""tva_rate"":20.0},{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE"",""unit"":""JOURS"",""qty"":59.0,""unit_price"":1200.0,""tva_rate"":20.0},{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE"",""unit"":""HEURES"",""qty"":39.0,""unit_price"":133.33,""tva_rate"":20.0},{""desc"":""CAMION CITERNE D’EAU"",""unit"":""JOURS"",""qty"":48.0,""unit_price"":800.0,""tva_rate"":20.0},{""desc"":""TRACTOPELLE 1"",""unit"":""JOURS"",""qty"":26.0,""unit_price"":1000.0,""tva_rate"":20.0},{""desc"":""TRACTOPELLE 1"",""unit"":""HEURES"",""qty"":2.0,""unit_price"":111.11,""tva_rate"":20.0},{""desc"":""TRACTOPELLE 2"",""unit"":""JOURS"",""qty"":23.0,""unit_price"":1000.0,""tva_rate"":20.0},{""desc"":""CAMION 8*4"",""unit"":""JOURS"",""qty"":30.5,""unit_price"":1700.0,""tva_rate"":20.0},{""desc"":""PELLE SUR CHENILLE 320C"",""unit"":""JOURS"",""qty"":11.5,""unit_price"":2000.0,""tva_rate"":20.0},{""desc"":""PELLE SUR CHENILLE 320C"",""unit"":""HEURES"",""qty"":4.0,""unit_price"":222.22,""tva_rate"":20.0},{""desc"":""PELLE SUR CHENILLE VOLVO"",""unit"":""JOURS"",""qty"":27.5,""unit_price"":2000.0,""tva_rate"":20.0},{""desc"":""PELLE SUR CHENILLE VOLVO"",""unit"":""HEURES"",""qty"":1.0,""unit_price"":222.22,""tva_rate"":20.0},{""desc"":""CHARGEUSE 950H"",""unit"":""JOURS"",""qty"":20.0,""unit_price"":2300.0,""tva_rate"":20.0},{""desc"":""CHARGEUSE 950H"",""unit"":""HEURES"",""qty"":9.0,""unit_price"":255.55,""tva_rate"":20.0},{""desc"":""Frais d’Entrée de chargeuse"",""unit"":""Aller"",""qty"":1.0,""unit_price"":13000.0,""tva_rate"":20.0},{""desc"":""Frais d’entrée et sortie Tractopelle 1"",""unit"":""Aller-retour"",""qty"":2.0,""unit_price"":1500.0,""tva_rate"":20.0},{""desc"":""Frais d’entrée Tractopelle 2"",""unit"":""Aller"",""qty"":1.0,""unit_price"":1500.0,""tva_rate"":20.0},{""desc"":""Frais d’entrée et sortie 320C"",""unit"":""Aller-retour"",""qty"":2.0,""unit_price"":1500.0,""tva_rate"":20.0},{""desc"":""Dédouanement pelle sur chenille 320c"",""unit"":""UN"",""qty"":2.0,""unit_price"":1000.0,""tva_rate"":20.0},{""desc"":""Frais d’entrée et sortie VOLVO"",""unit"":""Aller-retour"",""qty"":2.0,""unit_price"":1500.0,""tva_rate"":20.0},{""desc"":""Dédouanement pelle sur chenille VOLVO"",""unit"":""UN"",""qty"":2.0,""unit_price"":1000.0,""tva_rate"":20.0}]",20,409888.62,81977.72,491866.34,true,true
facture,076/2026/AI,2026-08-31,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION MENSUELLE D’UNE GRUE MOBILE 100T PERIODE :DU 01/08 AU 31/08"",""unit"":""JOURS"",""qty"":27.0,""unit_price"":5000.0,""tva_rate"":0.0}]",20,135000.0,0.0,135000.0,true,true
facture,077/2026/AI,2026-09-01,b00daf69-db4b-4fe8-8721-9591d7df85bf,CHINA OVERSEAS ENGINEERING CORPORATION,001596313000044,"INARA, ROUTE 28 N°25, CALIFORNIE, 20150 CASABLANCA",Casablanca,false,"[{""desc"":""-LOCATION NACELLE CISEAUX 8M*5"",""unit"":""MOIS"",""qty"":5.0,""unit_price"":15500.0},{""desc"":""-LOCATION NACELLE CISEAUX 12M"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":19076.78},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (1)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":23846.13},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (1)"",""unit"":""HEURES"",""qty"":93.0,""unit_price"":85.47},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (2)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":23846.13},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (2)"",""unit"":""HEURES"",""qty"":93.0,""unit_price"":85.47},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (3)"",""unit"":""MOIS"",""qty"":1.0,""unit_price"":23846.13},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (3)"",""unit"":""HEURES"",""qty"":93.0,""unit_price"":85.47},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (4)"",""unit"":""JOURS"",""qty"":22.0,""unit_price"":769.23},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (4)"",""unit"":""HEURES"",""qty"":66.0,""unit_price"":85.47},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (5)"",""unit"":""JOURS"",""qty"":9.0,""unit_price"":769.23},{""desc"":""-LOCATION CHARIOT ELEVATEUR 3T (5)"",""unit"":""HEURES"",""qty"":27.0,""unit_price"":85.47},{""desc"":""-MOBILISATION CHARIOT ELEVATEUR 3T (4)"",""unit"":""Aller"",""qty"":1.0,""unit_price"":7500.0},{""desc"":""-MOBILISATION CHARIOT ELEVATEUR 3T (5)"",""unit"":""Aller"",""qty"":1.0,""unit_price"":7500.0},{""desc"":""-LOCATION CHARIOT TELESCOPIQUE"",""unit"":""JOUR"",""qty"":31.0,""unit_price"":1500.0},{""desc"":""-LOCATION CHARIOT TELESCOPIQUE"",""unit"":""HEURE"",""qty"":46.5,""unit_price"":166.66}]",20,293005.83,58601.16,351606.99,true,true
facture,078/2026/AI,2026-09-01,a03d5a5e-f0f0-4363-9f01-c7c55c1f67af,GOTION POWER MOROCCO,003520699000060,,Casablanca,false,"[{""desc"":""LOCATION MENSUELLE D’UN CHARIOT ELEVATEUR 5T PERIODE :DU 01/08 AU 31/08"",""unit"":""JOURS"",""qty"":27.0,""unit_price"":1076.92,""tva_rate"":0.0},{""desc"":""LOCATION MENSUELLE D’UN CHARIOT ELEVATEUR 16T PERIODE :DU 01/08 AU 31/08"",""unit"":""JOURS"",""qty"":27.0,""unit_price"":2115.38,""tva_rate"":0.0}]",20,86192.1,0.0,86192.1,true,true
facture,080/2026/AI,2026-09-07,b0dede0c-950d-42a9-b6bb-d33db55420dd,MINGDIAN INTERNATIONAL,003389053000034,,Casablanca,false,"[{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE 1"",""unit"":""JOURS"",""qty"":31.0,""unit_price"":1200.0,""tva_rate"":20.0},{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE 2"",""unit"":""JOURS"",""qty"":27.0,""unit_price"":1200.0,""tva_rate"":20.0},{""desc"":""CHARIOT ELEVATEUR TELESCOPIQUE 2"",""unit"":""HEURES"",""qty"":2.0,""unit_price"":133.33,""tva_rate"":20.0},{""desc"":""CAMION CITERNE D’EAU"",""unit"":""JOURS"",""qty"":21.5,""unit_price"":800.0,""tva_rate"":20.0},{""desc"":""TRACTOPELLE 2"",""unit"":""JOURS"",""qty"":23.5,""unit_price"":1000.0,""tva_rate"":20.0},{""desc"":""PELLE SUR CHENILLES 325L"",""unit"":""JOURS"",""qty"":3.0,""unit_price"":1900.0,""tva_rate"":20.0}]",20,116266.66,23253.33,139519.99,true,true
